INFO 2025-01-18 23:13:31,603 autoreload 16696 20820 Watching for file changes with StatReloader
INFO 2025-02-25 22:39:22,271 basehttp 19396 12912 "GET /api/testcases/?folder=1 HTTP/1.1" 200 1280
INFO 2025-02-25 22:41:13,292 basehttp 19396 12912 "OPTIONS /api/testcases/?folder=2 HTTP/1.1" 200 0
INFO 2025-02-25 22:41:13,351 basehttp 19396 12912 "GET /api/testcases/?folder=2 HTTP/1.1" 200 1103
INFO 2025-02-25 22:41:15,004 basehttp 19396 12912 "OPTIONS /api/testcases/?folder=3 HTTP/1.1" 200 0
INFO 2025-02-25 22:41:15,063 basehttp 19396 12912 "GET /api/testcases/?folder=3 HTTP/1.1" 200 2
INFO 2025-02-25 22:41:16,428 basehttp 19396 12912 "OPTIONS /api/testcases/?folder=6 HTTP/1.1" 200 0
INFO 2025-02-25 22:41:16,589 basehttp 19396 12912 "GET /api/testcases/?folder=6 HTTP/1.1" 200 2
INFO 2025-02-25 22:41:17,802 basehttp 19396 12912 "GET /api/testcases/?folder=1 HTTP/1.1" 200 1280
INFO 2025-02-25 22:41:58,312 basehttp 19396 11348 "GET /api/folders/?project=1 HTTP/1.1" 200 2702
INFO 2025-02-25 22:41:58,312 basehttp 19396 12912 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:41:58,363 basehttp 19396 25564 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:41:58,377 basehttp 19396 25220 "GET /api/folders/?project=1 HTTP/1.1" 200 2702
INFO 2025-02-25 22:41:58,398 basehttp 19396 12912 "GET /api/testcases/?project=1 HTTP/1.1" 200 7473
INFO 2025-02-25 22:41:58,472 basehttp 19396 25564 "GET /api/folders/?project=1 HTTP/1.1" 200 2702
INFO 2025-02-25 22:41:58,497 basehttp 19396 25220 "GET /api/testcases/?project=1 HTTP/1.1" 200 7473
INFO 2025-02-25 22:41:58,562 basehttp 19396 25564 "GET /api/testcases/?project=1 HTTP/1.1" 200 7473
INFO 2025-02-25 22:44:08,832 basehttp 19396 13412 "OPTIONS /api/users/get_current_user/ HTTP/1.1" 200 0
INFO 2025-02-25 22:44:08,835 basehttp 19396 7476 "OPTIONS /api/folders/?project=1 HTTP/1.1" 200 0
INFO 2025-02-25 22:44:08,926 basehttp 19396 2896 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:44:08,937 basehttp 19396 7668 "GET /api/folders/?project=1 HTTP/1.1" 200 2702
INFO 2025-02-25 22:44:08,941 basehttp 19396 13412 "OPTIONS /api/testcases/?project=1 HTTP/1.1" 200 0
INFO 2025-02-25 22:44:08,992 basehttp 19396 7476 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:44:09,022 basehttp 19396 7668 "GET /api/testcases/?project=1 HTTP/1.1" 200 7473
INFO 2025-02-25 22:44:09,087 basehttp 19396 2896 "GET /api/folders/?project=1 HTTP/1.1" 200 2702
INFO 2025-02-25 22:44:09,200 basehttp 19396 2896 "GET /api/testcases/?project=1 HTTP/1.1" 200 7473
WARNING 2025-02-25 22:44:40,260 log 19396 2896 Not Found: /api/api/users/get_current_user/
WARNING 2025-02-25 22:44:40,275 log 19396 7668 Not Found: /api/api/folders/
WARNING 2025-02-25 22:44:40,276 basehttp 19396 2896 "GET /api/api/users/get_current_user/ HTTP/1.1" 404 41482
WARNING 2025-02-25 22:44:40,276 basehttp 19396 7668 "GET /api/api/folders/?project=1 HTTP/1.1" 404 41447
INFO 2025-02-25 22:44:40,334 basehttp 19396 7476 "GET /api/projects/ HTTP/1.1" 200 2104
WARNING 2025-02-25 22:44:40,384 log 19396 2896 Not Found: /api/api/folders/
WARNING 2025-02-25 22:44:40,385 basehttp 19396 2896 "GET /api/api/folders/?project=1 HTTP/1.1" 404 41447
WARNING 2025-02-25 22:44:40,736 log 19396 2896 Not Found: /api/api/folders/
WARNING 2025-02-25 22:44:40,738 basehttp 19396 2896 "GET /api/api/folders/?project=1 HTTP/1.1" 404 41447
INFO 2025-02-25 22:46:30,068 basehttp 19396 13412 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:46:30,093 basehttp 19396 7476 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:46:30,180 basehttp 19396 7476 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:46:30,183 basehttp 19396 20056 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:46:30,207 basehttp 19396 10204 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:46:30,255 basehttp 19396 24920 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:46:30,279 basehttp 19396 20056 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:46:30,310 basehttp 19396 10204 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:46:30,322 basehttp 19396 7476 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:46:30,337 basehttp 19396 13412 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:46:30,337 basehttp 19396 1816 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:46:30,402 basehttp 19396 24920 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:46:30,470 basehttp 19396 10204 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:46:30,493 basehttp 19396 20056 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:46:30,508 basehttp 19396 7476 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:46:30,541 basehttp 19396 13412 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:46:30,587 basehttp 19396 24920 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:46:30,587 basehttp 19396 1816 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:46:30,604 basehttp 19396 10204 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:46:32,847 basehttp 19396 10204 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:46:32,864 basehttp 19396 24920 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:46:32,871 basehttp 19396 1816 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:46:32,873 basehttp 19396 13412 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:46:32,917 basehttp 19396 7476 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:46:32,917 basehttp 19396 20056 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:46:32,940 basehttp 19396 10204 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:46:32,949 basehttp 19396 24920 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:46:32,976 basehttp 19396 13412 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:46:32,977 basehttp 19396 1816 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:46:33,014 basehttp 19396 7476 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:46:33,034 basehttp 19396 20056 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:46:33,068 basehttp 19396 10204 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:46:33,068 basehttp 19396 1816 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:46:33,090 basehttp 19396 13412 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:46:33,090 basehttp 19396 24920 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:49:57,682 basehttp 19396 13412 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:49:57,695 basehttp 19396 24920 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:49:57,739 basehttp 19396 10204 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:49:57,834 basehttp 19396 13412 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:49:57,834 basehttp 19396 24920 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:49:57,859 basehttp 19396 20056 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:49:57,989 basehttp 19396 10204 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:49:57,990 basehttp 19396 7476 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:49:58,012 basehttp 19396 1816 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:49:58,014 basehttp 19396 24920 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:49:58,025 basehttp 19396 20056 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:49:58,031 basehttp 19396 13412 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:49:58,128 basehttp 19396 10204 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:49:58,136 basehttp 19396 7476 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:49:58,160 basehttp 19396 20056 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:49:58,160 basehttp 19396 13412 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:49:58,191 basehttp 19396 1816 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:49:58,198 basehttp 19396 24920 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:49:58,216 basehttp 19396 10204 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:50:00,108 basehttp 19396 10204 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:50:00,121 basehttp 19396 24920 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:50:00,121 basehttp 19396 1816 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:50:00,134 basehttp 19396 13412 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:50:00,183 basehttp 19396 20056 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:50:00,183 basehttp 19396 7476 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:50:00,217 basehttp 19396 10204 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:50:00,227 basehttp 19396 24920 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:50:00,240 basehttp 19396 1816 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:50:00,248 basehttp 19396 13412 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:50:00,297 basehttp 19396 20056 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:50:00,305 basehttp 19396 7476 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:50:00,366 basehttp 19396 13412 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:50:00,374 basehttp 19396 1816 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:50:00,395 basehttp 19396 24920 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:50:00,397 basehttp 19396 10204 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:50:05,832 basehttp 19396 24920 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:50:05,861 basehttp 19396 10204 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:50:05,940 basehttp 19396 1816 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:50:06,087 basehttp 19396 10204 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:50:06,101 basehttp 19396 13412 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:50:06,129 basehttp 19396 7476 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:50:06,148 basehttp 19396 24920 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:50:06,149 basehttp 19396 20056 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:50:06,204 basehttp 19396 1816 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:50:06,226 basehttp 19396 13412 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:50:06,292 basehttp 19396 10204 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:50:06,298 basehttp 19396 7476 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:50:06,337 basehttp 19396 20056 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:50:06,363 basehttp 19396 1816 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:50:06,392 basehttp 19396 24920 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:50:06,449 basehttp 19396 7476 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:50:06,465 basehttp 19396 13412 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:50:06,517 basehttp 19396 10204 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:50:06,522 basehttp 19396 20056 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:51:03,608 basehttp 19396 10204 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:51:03,663 basehttp 19396 13412 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:51:03,702 basehttp 19396 20056 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:51:03,858 basehttp 19396 20056 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:51:03,872 basehttp 19396 7476 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:51:03,884 basehttp 19396 10204 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:51:03,889 basehttp 19396 13412 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:51:03,890 basehttp 19396 24920 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:51:03,937 basehttp 19396 1816 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:51:04,090 basehttp 19396 10204 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:51:04,093 basehttp 19396 24920 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:51:04,140 basehttp 19396 7476 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:51:04,140 basehttp 19396 1816 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:51:04,140 basehttp 19396 13412 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:51:04,140 basehttp 19396 20056 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:51:04,233 basehttp 19396 10204 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:51:04,281 basehttp 19396 13412 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:51:04,298 basehttp 19396 7476 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:51:04,304 basehttp 19396 24920 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:51:04,365 basehttp 19396 1816 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
WARNING 2025-02-25 22:52:05,830 log 19396 21292 Not Found: /api/api/users/get_current_user/
WARNING 2025-02-25 22:52:05,837 log 19396 8096 Not Found: /api/api/folders/
WARNING 2025-02-25 22:52:05,838 basehttp 19396 21292 "GET /api/api/users/get_current_user/ HTTP/1.1" 404 41482
WARNING 2025-02-25 22:52:05,838 basehttp 19396 8096 "GET /api/api/folders/?project=1 HTTP/1.1" 404 41447
INFO 2025-02-25 22:52:05,868 basehttp 19396 1816 "GET /api/projects/ HTTP/1.1" 200 2104
WARNING 2025-02-25 22:52:05,906 log 19396 21292 Not Found: /api/api/folders/
WARNING 2025-02-25 22:52:05,907 basehttp 19396 21292 "GET /api/api/folders/?project=1 HTTP/1.1" 404 41447
WARNING 2025-02-25 22:52:06,135 log 19396 8096 Not Found: /api/api/folders/
WARNING 2025-02-25 22:52:06,137 basehttp 19396 8096 "GET /api/api/folders/?project=1 HTTP/1.1" 404 41447
INFO 2025-02-25 22:52:07,372 basehttp 19396 24920 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:52:07,395 basehttp 19396 1816 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:52:07,480 basehttp 19396 7476 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:52:07,529 basehttp 19396 1816 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:52:07,567 basehttp 19396 24920 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:52:07,590 basehttp 19396 10204 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:52:07,601 basehttp 19396 20056 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:52:07,650 basehttp 19396 13412 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:52:07,702 basehttp 19396 7476 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:52:07,715 basehttp 19396 24920 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:52:07,716 basehttp 19396 1816 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:52:07,737 basehttp 19396 10204 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:52:07,768 basehttp 19396 20056 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:52:07,775 basehttp 19396 13412 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:52:07,880 basehttp 19396 24920 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:52:07,935 basehttp 19396 1816 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:52:07,935 basehttp 19396 10204 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:52:07,936 basehttp 19396 7476 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:52:07,939 basehttp 19396 20056 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:52:15,316 basehttp 19396 7476 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:52:15,338 basehttp 19396 20056 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:52:15,418 basehttp 19396 10204 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:52:15,504 basehttp 19396 20056 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:52:15,504 basehttp 19396 7476 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:52:15,518 basehttp 19396 24920 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:52:15,519 basehttp 19396 1816 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:52:15,555 basehttp 19396 13412 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:52:15,626 basehttp 19396 10204 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:52:15,660 basehttp 19396 20056 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:52:15,674 basehttp 19396 24920 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:52:15,674 basehttp 19396 1816 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:52:15,710 basehttp 19396 13412 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:52:15,757 basehttp 19396 7476 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:52:15,770 basehttp 19396 10204 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:52:15,882 basehttp 19396 1816 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:52:15,897 basehttp 19396 13412 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:52:15,899 basehttp 19396 20056 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:52:15,934 basehttp 19396 24920 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:53:30,712 basehttp 19396 20056 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:53:30,729 basehttp 19396 24920 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:53:30,793 basehttp 19396 13412 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:53:30,850 basehttp 19396 20056 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:53:30,850 basehttp 19396 24920 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:53:30,862 basehttp 19396 10204 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:53:30,863 basehttp 19396 1816 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:53:30,900 basehttp 19396 7476 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:53:30,943 basehttp 19396 13412 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:53:30,959 basehttp 19396 24920 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:53:30,976 basehttp 19396 20056 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:53:30,985 basehttp 19396 1816 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:53:30,985 basehttp 19396 10204 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:53:31,000 basehttp 19396 7476 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
INFO 2025-02-25 22:53:31,040 basehttp 19396 13412 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:53:31,082 basehttp 19396 1816 "GET /api/analytics/top-contributors/?project_id=1 HTTP/1.1" 200 2
INFO 2025-02-25 22:53:31,083 basehttp 19396 24920 "GET /api/analytics/test-flakiness/?project_id=1 HTTP/1.1" 200 324
INFO 2025-02-25 22:53:31,114 basehttp 19396 10204 "GET /api/analytics/test-execution/?project_id=1 HTTP/1.1" 200 141
INFO 2025-02-25 22:53:31,115 basehttp 19396 20056 "GET /api/projects/1/folders_and_test_cases/ HTTP/1.1" 200 9934
INFO 2025-02-25 22:53:48,035 basehttp 19396 10204 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:53:48,054 basehttp 19396 20056 "GET /api/projects/ HTTP/1.1" 200 2104
INFO 2025-02-25 22:53:48,116 basehttp 19396 24920 "GET /api/users/get_current_user/ HTTP/1.1" 200 251
INFO 2025-02-25 22:53:48,181 basehttp 19396 1816 "GET /api/analytics/priority-distribution/?project_id=1 HTTP/1.1" 200 154
INFO 2025-02-25 22:53:48,181 basehttp 19396 20056 "GET /api/analytics/tests-over-time/?project_id=1 HTTP/1.1" 200 494
INFO 2025-02-25 22:53:48,181 basehttp 19396 10204 "GET /api/analytics/results-distribution/?project_id=1 HTTP/1.1" 200 219
INFO 2025-02-25 22:53:48,188 basehttp 19396 13412 "GET /api/analytics/test-cases-creation/?project_id=1 HTTP/1.1" 200 993
